Latitude,Longitude  ,_Time_,Route,WhichBusStop
33.78083,-84.386322,172945,Blue,
33.780842,-84.386307,173015,Blue,
33.78083,-84.386337,173211,Blue,
33.780762,-84.387367,173230,Blue,
33.780849,-84.38736,173235,Blue,
33.780701,-84.388771,173305,Blue,
33.780689,-84.388802,173306,Blue,
33.780682,-84.38884,173309,Blue,
33.78064,-84.38884,173323,Blue,
33.78064,-84.388847,173330,Blue,
33.778439,-84.388779,173400,Blue,
33.776859,-84.389343,173430,Blue,
33.776901,-84.389648,173437,Blue,
33.77689,-84.389709,173440,Blue,
33.776909,-84.38974,173458,Blue,
33.776909,-84.389771,173515,Blue,
33.776958,-84.391563,173540,Blue,
33.776958,-84.391571,173542,Blue,
33.776958,-84.391602,173544,Blue,
33.776958,-84.391617,173550,Blue,
33.776951,-84.391632,173600,Blue,
33.776951,-84.391632,173600,Blue,
33.77692,-84.393494,173625,Blue,
33.776901,-84.393478,173656,Blue,
33.776951,-84.39402,173707,Blue,
33.776939,-84.394051,173710,Blue,
33.776939,-84.394051,173711,Blue,
33.776951,-84.39402,173722,Blue,
33.77742,-84.395554,173748,Blue,
33.777489,-84.395592,173752,Blue,
33.777481,-84.395592,173814,Blue,
33.777481,-84.395592,173819,Blue,
33.778271,-84.396889,173849,Blue,
33.778301,-84.398117,173902,Blue,
33.77829,-84.398193,173905,Blue,
33.778301,-84.398178,173924,Blue,
33.778301,-84.398178,173925,Blue,
33.778271,-84.399063,173941,Blue,
33.77829,-84.39904,173945,Blue,
33.778469,-84.401169,174014,Blue,
33.778461,-84.401169,174017,Blue,
33.778149,-84.401749,174030,Blue,
33.778099,-84.401817,174034,Blue,
33.778099,-84.401817,174044,Blue,
33.778091,-84.401833,174046,Blue,
33.776932,-84.402428,174116,Blue,
33.775211,-84.402557,174146,Blue,
33.77499,-84.402634,174151,Blue,
33.774971,-84.402634,174153,Blue,
33.775009,-84.402649,174203,Blue,
33.77499,-84.402634,174223,Blue,
33.77433,-84.402428,174243,Blue,
33.774349,-84.402443,174313,Blue,
33.774342,-84.402451,174331,Blue,
33.773529,-84.400192,174401,Blue,
33.773361,-84.399231,174411,Blue,
33.773338,-84.399147,174415,Blue,
33.773319,-84.399178,174425,Blue,
33.773319,-84.399162,174429,Blue,
33.772888,-84.397041,174457,Blue,
33.772888,-84.397057,174500,Blue,
33.773102,-84.396912,174511,Blue,
33.773102,-84.396919,174514,Blue,
33.773109,-84.396919,174524,Blue,
33.77314,-84.396942,174811,Blue,
33.77314,-84.396942,174845,Blue,
33.77314,-84.396942,174915,Blue,
33.77314,-84.396942,174943,Blue,
33.77314,-84.39695,175013,Blue,
33.77314,-84.39695,175028,Blue,
33.77314,-84.396957,175033,Blue,
33.7733,-84.397034,175044,Blue,
33.773289,-84.397034,175046,Blue,
33.773312,-84.397049,175057,Blue,
33.77293,-84.3974,175127,Blue,
33.77343,-84.39917,175146,Blue,
33.773418,-84.3992,175149,Blue,
33.773411,-84.39917,175205,Blue,
33.773411,-84.39917,175205,Blue,
33.773411,-84.399178,175224,Blue,
33.773411,-84.399193,175232,Blue,
33.773891,-84.40184,175302,Blue,
33.77417,-84.402252,175311,Blue,
33.774158,-84.402222,175401,Blue,
33.77507,-84.40242,175424,Blue,
33.77512,-84.402451,175427,Blue,
33.775082,-84.402443,175449,Blue,
33.775089,-84.402443,175450,Blue,
33.77652,-84.402489,175520,Blue,
33.778339,-84.401352,175550,Blue,
33.778431,-84.401009,175557,Blue,
33.778419,-84.400902,175601,Blue,
33.778412,-84.400902,175614,Blue,
33.778412,-84.400902,175620,Blue,
33.77832,-84.399193,175650,Blue,
33.77824,-84.397469,175708,Blue,
33.778221,-84.397331,175712,Blue,
33.77821,-84.397346,175722,Blue,
33.77821,-84.397362,175726,Blue,
33.777271,-84.395538,175756,Blue,
33.777191,-84.395508,175757,Blue,
33.777149,-84.395477,175800,Blue,
33.777142,-84.395508,175816,Blue,
33.77692,-84.393852,175836,Blue,
33.77692,-84.393784,175839,Blue,
33.77692,-84.393784,175840,Blue,
33.77692,-84.393806,175910,Blue,
33.77692,-84.393799,175924,Blue,
33.776878,-84.391792,175953,Blue,
33.77681,-84.391769,175959,Blue,
33.776791,-84.391792,180009,Blue,
33.776798,-84.391747,180019,Blue,
33.776798,-84.389801,180044,Blue,
33.776821,-84.389709,180049,Blue,
33.776852,-84.389732,180104,Blue,
33.776859,-84.389709,180110,Blue,
33.77689,-84.388947,180125,Blue,
33.77705,-84.388832,180304,Blue,
33.777012,-84.387772,180334,Blue,
33.777,-84.387711,180335,Blue,
33.777,-84.387672,180339,Blue,
33.777,-84.387672,180345,Blue,
33.777,-84.38765,180400,Blue,
33.77702,-84.38752,180407,Blue,
33.77697,-84.387497,180419,Blue,
33.77755,-84.38723,180437,Blue,
33.777569,-84.38723,180457,Blue,
33.778488,-84.387192,180513,Blue,
33.7785,-84.387207,180516,Blue,
33.778488,-84.38723,180517,Blue,
33.778488,-84.38726,180521,Blue,
33.780769,-84.387398,180551,Blue,
33.780731,-84.387413,180557,Blue,
33.78154,-84.386002,180627,Blue,
33.780842,-84.385033,180657,Blue,
33.780861,-84.386391,180712,Blue,
33.780861,-84.386398,180713,Blue,
33.780529,-84.386307,180742,Blue,
33.78056,-84.386353,180749,Blue,
33.780739,-84.387337,180805,Blue,
33.780659,-84.387398,180837,Blue,
33.78059,-84.388733,180858,Blue,
33.78059,-84.388809,180901,Blue,
33.780571,-84.388901,180919,Blue,
33.780571,-84.388908,180920,Blue,
33.77837,-84.388863,180950,Blue,
33.77676,-84.38887,181010,Blue,
33.776741,-84.388863,181011,Blue,
33.776821,-84.389732,181028,Blue,
33.77684,-84.389809,181031,Blue,
33.776772,-84.389717,181049,Blue,
33.776772,-84.389732,181051,Blue,
33.77681,-84.391518,181121,Blue,
33.776829,-84.391602,181122,Blue,
33.776829,-84.391663,181125,Blue,
33.776878,-84.391769,181133,Blue,
33.776878,-84.391777,181135,Blue,
33.776871,-84.391907,181144,Blue,
33.776878,-84.391922,181155,Blue,
33.776989,-84.394028,181225,Blue,
33.776989,-84.394073,181225,Blue,
33.776989,-84.394119,181229,Blue,
33.776989,-84.394119,181229,Blue,
33.776989,-84.394096,181235,Blue,
33.77747,-84.395622,181259,Blue,
33.777512,-84.39566,181302,Blue,
33.777489,-84.395638,181311,Blue,
33.777489,-84.395653,181313,Blue,
33.778278,-84.397743,181343,Blue,
33.778309,-84.398117,181348,Blue,
33.77832,-84.398262,181352,Blue,
33.778301,-84.398216,181359,Blue,
33.778301,-84.398232,181400,Blue,
33.778301,-84.399071,181415,Blue,
33.778301,-84.399078,181416,Blue,
33.77845,-84.401268,181446,Blue,
33.778172,-84.401817,181454,Blue,
33.778141,-84.401863,181457,Blue,
33.77813,-84.401802,181505,Blue,
33.778099,-84.401848,181509,Blue,
33.776131,-84.40255,181539,Blue,
33.775139,-84.402657,181602,Blue,
33.77515,-84.402672,181614,Blue,
33.775139,-84.402672,181616,Blue,
33.773911,-84.402069,181646,Blue,
33.773361,-84.399361,181716,Blue,
33.773361,-84.399338,181716,Blue,
33.77335,-84.399307,181719,Blue,
33.773369,-84.39933,181728,Blue,
33.773369,-84.399323,181734,Blue,
33.772881,-84.397079,181804,Blue,
33.773109,-84.39695,181811,Blue,
33.773159,-84.396973,181814,Blue,
33.773178,-84.397011,181829,Blue,
33.773178,-84.397003,181859,Blue,
33.77319,-84.396988,181947,Blue,
33.773201,-84.39724,182004,Blue,
33.773239,-84.39727,182010,Blue,
0,0,182931,Blue,
0,0,182933,Blue,
33.773048,-84.39695,182933,Blue,
33.773159,-84.396927,182939,Blue,
33.77317,-84.396942,182950,Blue,
33.773201,-84.39695,182953,Blue,
33.773209,-84.39695,182954,Blue,
33.773209,-84.396957,183024,Blue,
33.773209,-84.396957,183024,Blue,
33.77322,-84.396957,183033,Blue,
33.772881,-84.397102,183103,Blue,
33.773399,-84.399063,183125,Blue,
33.773418,-84.399162,183129,Blue,
33.773411,-84.399117,183144,Blue,
33.773411,-84.399132,183145,Blue,
33.77383,-84.401733,183215,Blue,
33.774139,-84.40226,183226,Blue,
33.774158,-84.402199,183301,Blue,
33.775009,-84.402344,183323,Blue,
33.775089,-84.402382,183327,Blue,
33.775089,-84.40239,183348,Blue,
33.775089,-84.402397,183403,Blue,
33.776741,-84.402428,183433,Blue,
33.778301,-84.401367,183456,Blue,
33.778278,-84.40136,183501,Blue,
33.7784,-84.401009,183509,Blue,
33.778412,-84.400963,183513,Blue,
33.7784,-84.400963,183531,Blue,
33.778412,-84.400948,183533,Blue,
33.77824,-84.399269,183558,Blue,
33.77824,-84.399269,183559,Blue,
33.778278,-84.398163,183623,Blue,
33.778301,-84.39817,183630,Blue,
33.778271,-84.397537,183646,Blue,
33.778271,-84.397476,183650,Blue,
33.77821,-84.397476,183712,Blue,
33.77821,-84.397453,183713,Blue,
33.777321,-84.395599,183743,Blue,
33.777168,-84.395523,183745,Blue,
33.777149,-84.395508,183748,Blue,
33.777168,-84.395531,183815,Blue,
33.777161,-84.395531,183821,Blue,
33.776871,-84.394188,183851,Blue,
33.77684,-84.393921,183858,Blue,
33.776852,-84.393944,183928,Blue,
33.776852,-84.393929,183933,Blue,
33.776871,-84.392303,184003,Blue,
33.776871,-84.392227,184006,Blue,
33.776878,-84.39222,184043,Blue,
33.776852,-84.391678,184059,Blue,
33.776859,-84.391693,184129,Blue,
33.776859,-84.391678,184151,Blue,
33.77684,-84.389748,184221,Blue,
33.77684,-84.389717,184221,Blue,
33.77684,-84.389679,184224,Blue,
33.776829,-84.389702,184243,Blue,
33.776829,-84.389702,184313,Blue,
33.776859,-84.389702,184321,Blue,
33.776852,-84.38903,184338,Blue,
33.776821,-84.38903,184408,Blue,
33.776821,-84.389023,184505,Blue,
33.776852,-84.387779,184529,Blue,
33.776852,-84.387756,184531,Blue,
33.776901,-84.387833,184556,Blue,
33.776909,-84.387863,184623,Blue,
33.777481,-84.38752,184644,Blue,
33.777451,-84.387512,184714,Blue,
33.777439,-84.38752,184720,Blue,
33.778511,-84.38736,184743,Blue,
33.778511,-84.38736,184745,Blue,
33.778461,-84.387306,184753,Blue,
33.778469,-84.387321,184800,Blue,
33.780918,-84.38755,184830,Blue,
33.781399,-84.387802,184838,Blue,
33.781368,-84.387871,184908,Blue,
33.781509,-84.387741,184935,Blue,
33.781448,-84.387749,184939,Blue,
33.781448,-84.387749,184943,Blue,
33.781528,-84.385162,185013,Blue,
33.780842,-84.385719,185043,Blue,
33.780819,-84.386307,185051,Blue,
33.780819,-84.386353,185053,Blue,
33.780819,-84.386353,185123,Blue,
33.780819,-84.386353,185133,Blue,
33.780842,-84.38633,185203,Blue,
33.78101,-84.386429,185215,Blue,
33.780689,-84.387169,185237,Blue,
33.780338,-84.387123,185240,Blue,
33.780449,-84.38868,185303,Blue,
33.780449,-84.388687,185304,Blue,
33.78046,-84.388779,185308,Blue,
33.78056,-84.388863,185313,Blue,
33.780621,-84.388863,185329,Blue,
33.780621,-84.388863,185330,Blue,
33.780621,-84.38887,185333,Blue,
33.780571,-84.388832,185403,Blue,
33.78056,-84.388832,185417,Blue,
33.778542,-84.38871,185447,Blue,
33.777489,-84.388649,185511,Blue,
33.777351,-84.388229,185559,Blue,
33.776859,-84.389221,185629,Blue,
33.77689,-84.38958,185634,Blue,
33.776829,-84.389648,185638,Blue,
33.77681,-84.389702,185708,Blue,
33.77681,-84.389702,185709,Blue,
33.776798,-84.389717,185717,Blue,
33.776871,-84.391571,185742,Blue,
33.776871,-84.391617,185744,Blue,
33.776859,-84.391632,185810,Blue,
33.776859,-84.39164,185826,Blue,
33.77689,-84.39344,185853,Blue,
33.776901,-84.393448,185923,Blue,
33.776901,-84.393463,185923,Blue,
33.776951,-84.393982,185934,Blue,
33.776958,-84.39402,185937,Blue,
33.776981,-84.394051,185950,Blue,
33.776981,-84.394051,185950,Blue,
33.77747,-84.395576,190015,Blue,
33.777531,-84.395638,190019,Blue,
33.777519,-84.39563,190039,Blue,
33.777519,-84.39563,190043,Blue,
33.777531,-84.395638,190045,Blue,
33.777531,-84.395638,190046,Blue,
33.777531,-84.395638,190047,Blue,
33.777531,-84.395638,190049,Blue,
33.778198,-84.396492,190119,Blue,
33.778252,-84.396713,190126,Blue,
33.77824,-84.396698,190129,Blue,
33.778252,-84.39711,190146,Blue,
33.778259,-84.397118,190216,Blue,
33.778271,-84.397141,190220,Blue,
33.77824,-84.397583,190238,Blue,
33.778229,-84.397568,190254,Blue,
33.778259,-84.398163,190309,Blue,
33.778259,-84.398178,190313,Blue,
33.778259,-84.398178,190332,Blue,
33.778259,-84.398193,190344,Blue,
33.778252,-84.398209,190348,Blue,
33.778259,-84.398239,190353,Blue,
33.778259,-84.398323,190400,Blue,
33.77824,-84.398308,190410,Blue,
33.778252,-84.398338,190414,Blue,
33.778271,-84.398369,190418,Blue,
33.778271,-84.398468,190426,Blue,
33.778271,-84.398483,190429,Blue,
33.778252,-84.398567,190441,Blue,
33.778259,-84.39859,190443,Blue,
33.778259,-84.39872,190458,Blue,
33.778252,-84.39872,190503,Blue,
33.778259,-84.398903,190514,Blue,
33.778259,-84.398888,190519,Blue,
33.778252,-84.398972,190525,Blue,
33.778259,-84.398987,190537,Blue,
33.778412,-84.401123,190606,Blue,
33.778412,-84.401123,190607,Blue,
33.778141,-84.401703,190618,Blue,
33.77816,-84.401863,190623,Blue,
33.778061,-84.401703,190638,Blue,
33.778049,-84.401711,190641,Blue,
33.77634,-84.402397,190711,Blue,
33.77565,-84.402473,190724,Blue,
33.77565,-84.402481,190743,Blue,
33.77549,-84.402512,190805,Blue,
33.77549,-84.402519,190814,Blue,
33.775471,-84.402519,190819,Blue,
33.775452,-84.402519,190826,Blue,
33.775181,-84.40258,190835,Blue,
33.775101,-84.402573,190839,Blue,
33.775101,-84.402573,190900,Blue,
33.775089,-84.402573,190903,Blue,
33.77417,-84.402267,190933,Blue,
33.773361,-84.399208,191000,Blue,
33.773338,-84.399132,191004,Blue,
33.77338,-84.399193,191013,Blue,
33.77338,-84.399178,191019,Blue,
33.772961,-84.397018,191049,Blue,
33.773232,-84.396919,191057,Blue,
33.773232,-84.396919,191057,Blue,
33.773209,-84.396919,191127,Blue,
33.773201,-84.39695,191615,Blue,
33.773201,-84.39695,191616,Blue,
33.773201,-84.39695,191634,Blue,
33.773239,-84.397011,191701,Blue,
33.772911,-84.397049,191731,Blue,
33.773361,-84.399132,191800,Blue,
33.773361,-84.399147,191803,Blue,
33.773361,-84.399147,191824,Blue,
33.773361,-84.39917,191837,Blue,
33.773941,-84.401962,191907,Blue,
33.77417,-84.40226,191915,Blue,
33.774139,-84.402199,191933,Blue,
33.775002,-84.402321,191955,Blue,
33.775051,-84.402344,191958,Blue,
33.775059,-84.402351,192028,Blue,
33.77507,-84.402359,192034,Blue,
33.775082,-84.402359,192039,Blue,
33.776058,-84.402473,192109,Blue,
33.77824,-84.401482,192139,Blue,
33.778461,-84.400841,192155,Blue,
33.77845,-84.400818,192157,Blue,
33.778439,-84.400818,192219,Blue,
33.778439,-84.40081,192227,Blue,
33.77821,-84.399353,192253,Blue,
33.778069,-84.3993,192318,Blue,
33.778042,-84.397911,192344,Blue,
33.778332,-84.397972,192410,Blue,
33.778271,-84.397408,192423,Blue,
33.778259,-84.3974,192424,Blue,
33.778221,-84.3974,192513,Blue,
33.778221,-84.397392,192516,Blue,
33.777409,-84.395653,192546,Blue,
33.77705,-84.395439,192555,Blue,
33.777039,-84.395439,192556,Blue,
33.777069,-84.395493,192617,Blue,
33.777069,-84.395477,192627,Blue,
33.776859,-84.393852,192653,Blue,
33.776871,-84.393852,192654,Blue,
33.776909,-84.393883,192701,Blue,
33.776901,-84.393883,192703,Blue,
33.776798,-84.392242,192729,Blue,
33.776798,-84.392242,192810,Blue,
33.776718,-84.391769,192821,Blue,
33.776711,-84.391708,192824,Blue,
33.77673,-84.391724,192916,Blue,
33.77673,-84.391708,192921,Blue,
33.77676,-84.389801,192949,Blue,
33.776772,-84.389778,192951,Blue,
33.776779,-84.389778,193021,Blue,
33.77713,-84.389862,193030,Blue,
33.77718,-84.389862,193036,Blue,
33.777161,-84.389442,193051,Blue,
33.777031,-84.38942,193109,Blue,
33.776909,-84.38781,193136,Blue,
33.776901,-84.38781,193138,Blue,
33.77668,-84.387932,193208,Blue,
33.776699,-84.387901,193211,Blue,
33.776749,-84.387787,193225,Blue,
33.777279,-84.387352,193247,Blue,
33.777279,-84.387352,193257,Blue,
33.778221,-84.387108,193315,Blue,
33.77824,-84.387123,193317,Blue,
33.7784,-84.387253,193332,Blue,
33.778412,-84.38726,193336,Blue,
33.780731,-84.387466,193406,Blue,
33.78104,-84.384842,193436,Blue,
33.780472,-84.385872,193506,Blue,
33.78046,-84.386253,193509,Blue,
33.780819,-84.386711,193513,Blue,
33.7808,-84.386513,193811,Blue,
33.780849,-84.386589,193823,Blue,
33.780811,-84.387428,193843,Blue,
33.780609,-84.387711,193851,Blue,
33.78064,-84.388992,193921,Blue,
33.78064,-84.388992,193921,Blue,
33.78064,-84.388992,193921,Blue,
33.780602,-84.389061,193949,Blue,
33.780602,-84.389061,193954,Blue,
33.78059,-84.389069,193957,Blue,
33.780602,-84.389,194008,Blue,
33.780602,-84.389,194019,Blue,
33.780602,-84.389,194020,Blue,
33.777939,-84.38884,194050,Blue,
33.777229,-84.389954,194115,Blue,
33.777222,-84.389992,194118,Blue,
33.77705,-84.389931,194152,Blue,
33.777012,-84.389931,194157,Blue,
33.777039,-84.391632,194223,Blue,
33.777039,-84.39164,194225,Blue,
33.776958,-84.391609,194241,Blue,
33.776951,-84.391617,194243,Blue,
33.77692,-84.39196,194255,Blue,
33.77692,-84.391968,194310,Blue,
33.776932,-84.391991,194313,Blue,
33.776932,-84.391991,194315,Blue,
33.777031,-84.394051,194340,Blue,
33.777031,-84.394081,194343,Blue,
33.777,-84.394043,194349,Blue,
33.777012,-84.394043,194355,Blue,
33.777012,-84.394051,194357,Blue,
33.77702,-84.394073,194400,Blue,
33.77747,-84.395576,194428,Blue,
33.77747,-84.395576,194430,Blue,
33.777451,-84.395531,194447,Blue,
33.777458,-84.395531,194454,Blue,
33.778301,-84.39727,194524,Blue,
33.778301,-84.397263,194524,Blue,
33.778301,-84.39727,194525,Blue,
33.778301,-84.397301,194531,Blue,
33.778301,-84.397324,194534,Blue,
33.778309,-84.397552,194544,Blue,
33.778309,-84.397652,194613,Blue,
33.778351,-84.398216,194636,Blue,
33.778351,-84.398239,194639,Blue,
33.778351,-84.398239,194655,Blue,
33.778339,-84.398247,194658,Blue,
33.778332,-84.399017,194714,Blue,
33.778381,-84.399017,194717,Blue,
33.778431,-84.401237,194748,Blue,
33.77813,-84.40181,194800,Blue,
33.778118,-84.401848,194803,Blue,
33.77813,-84.401871,194820,Blue,
33.778118,-84.401878,194826,Blue,
33.777031,-84.402542,194856,Blue,
33.775501,-84.402603,194926,Blue,
33.775131,-84.402657,194935,Blue,
33.77507,-84.402649,194937,Blue,
33.775089,-84.402641,194948,Blue,
33.775082,-84.402641,194950,Blue,
33.774368,-84.402451,195011,Blue,
33.77438,-84.402451,195023,Blue,
33.77438,-84.402451,195025,Blue,
33.774342,-84.40242,195103,Blue,
33.773411,-84.399208,195133,Blue,
33.773392,-84.399147,195133,Blue,
33.773392,-84.399139,195135,Blue,
33.773418,-84.399223,195158,Blue,
33.773418,-84.399208,195200,Blue,
33.772919,-84.397087,195230,Blue,
33.77293,-84.397102,195230,Blue,
33.772942,-84.397102,195231,Blue,
33.773178,-84.396942,195240,Blue,
33.77322,-84.396942,195243,Blue,
33.773201,-84.396957,195313,Blue,
33.773201,-84.396957,195317,Blue,
33.773201,-84.396957,195318,Blue,
33.77314,-84.397263,195334,Blue,
33.773121,-84.397263,195337,Blue,
33.77335,-84.398804,195407,Blue,
33.773369,-84.399094,195411,Blue,
33.77338,-84.399117,195413,Blue,
33.773411,-84.399132,195441,Blue,
33.773411,-84.399132,195441,Blue,
33.773949,-84.401939,195511,Blue,
33.77404,-84.402107,195516,Blue,
33.774029,-84.402039,195534,Blue,
33.774979,-84.402321,195555,Blue,
33.775059,-84.402359,195559,Blue,
33.77504,-84.402382,195612,Blue,
33.775051,-84.40239,195614,Blue,
33.77634,-84.402451,195644,Blue,
33.778332,-84.40139,195714,Blue,
33.778301,-84.40139,195727,Blue,
33.778461,-84.400917,195736,Blue,
33.778461,-84.400864,195739,Blue,
33.778461,-84.400887,195802,Blue,
33.778461,-84.400879,195804,Blue,
33.778259,-84.399406,195834,Blue,
33.778259,-84.398239,195904,Blue,
33.77821,-84.397453,195913,Blue,
33.77821,-84.3974,195916,Blue,
33.778259,-84.39743,195931,Blue,
33.778259,-84.397423,195937,Blue,
33.77721,-84.395569,200004,Blue,
33.777161,-84.395531,200007,Blue,
33.777081,-84.395508,200014,Blue,
33.777081,-84.3955,200015,Blue,
33.776878,-84.394058,200035,Blue,
33.77692,-84.394081,200047,Blue,
33.776909,-84.393959,200052,Blue,
33.776901,-84.393852,200056,Blue,
33.77689,-84.393829,200100,Blue,
33.77689,-84.393829,200100,Blue,
33.776852,-84.392273,200124,Blue,
33.776852,-84.392258,200156,Blue,
33.776829,-84.391777,200207,Blue,
33.776829,-84.391731,200210,Blue,
33.776829,-84.391731,200227,Blue,
33.776829,-84.391731,200230,Blue,
33.776791,-84.389679,200258,Blue,
33.776791,-84.389671,200300,Blue,
33.776901,-84.38974,200330,Blue,
33.77692,-84.389748,200332,Blue,
33.776951,-84.38974,200335,Blue,
33.776901,-84.389008,200353,Blue,
33.77684,-84.389023,200423,Blue,
33.776821,-84.388977,200504,Blue,
33.776871,-84.38781,200521,Blue,
33.776852,-84.387733,200525,Blue,
33.776821,-84.387718,200541,Blue,
33.776829,-84.387711,200549,Blue,
33.776829,-84.387558,200557,Blue,
33.776829,-84.387543,200618,Blue,
33.77739,-84.387238,200636,Blue,
33.777401,-84.387238,200657,Blue,
33.778271,-84.387138,200712,Blue,
33.778381,-84.387222,200716,Blue,
33.778381,-84.387222,200723,Blue,
33.778389,-84.387222,200724,Blue,
33.780548,-84.387688,200754,Blue,
33.78138,-84.38665,200823,Blue,
33.78141,-84.386581,200825,Blue,
33.78109,-84.384689,200855,Blue,
33.780739,-84.386223,200921,Blue,
33.78075,-84.386223,200923,Blue,
33.780449,-84.38649,200949,Blue,
33.780392,-84.386543,200951,Blue,
33.780399,-84.38662,200958,Blue,
33.780399,-84.38662,200959,Blue,
33.780689,-84.386421,201029,Blue,
33.78072,-84.386627,201422,Blue,
33.780281,-84.386627,201549,Blue,
33.78009,-84.386711,201558,Blue,
33.78017,-84.386681,201601,Blue,
33.780258,-84.387352,201619,Blue,
33.77927,-84.38755,201655,Blue,
33.779411,-84.38858,201715,Blue,
33.77943,-84.388611,201718,Blue,
33.77993,-84.38871,201728,Blue,
33.780479,-84.388802,201755,Blue,
33.780499,-84.388817,201804,Blue,
33.78051,-84.38884,201815,Blue,
33.78051,-84.388847,201817,Blue,
33.78054,-84.38887,201820,Blue,
33.77795,-84.388847,201850,Blue,
33.777039,-84.389076,201904,Blue,
33.776859,-84.38884,201954,Blue,
33.776779,-84.389732,202013,Blue,
33.776791,-84.389771,202016,Blue,
33.777222,-84.38987,202023,Blue,
33.777149,-84.389816,202036,Blue,
33.777168,-84.391571,202058,Blue,
33.777168,-84.391632,202100,Blue,
33.777168,-84.391632,202102,Blue,
33.776989,-84.391663,202110,Blue,
33.776958,-84.391983,202124,Blue,
33.776939,-84.391983,202156,Blue,
33.77705,-84.393959,202218,Blue,
33.777069,-84.394028,202223,Blue,
33.776981,-84.394028,202229,Blue,
33.776981,-84.394028,202230,Blue,
33.777439,-84.395561,202253,Blue,
33.77747,-84.395599,202255,Blue,
33.777431,-84.395576,202303,Blue,
33.777439,-84.395592,202305,Blue,
33.778221,-84.397392,202335,Blue,
33.778229,-84.397377,202340,Blue,
33.778271,-84.39814,202353,Blue,
33.778271,-84.39817,202355,Blue,
33.778271,-84.39817,202412,Blue,
33.778271,-84.398178,202417,Blue,
33.778358,-84.399773,202447,Blue,
33.778439,-84.401161,202507,Blue,
33.778469,-84.401154,202514,Blue,
33.778252,-84.401718,202526,Blue,
33.77821,-84.401756,202530,Blue,
33.778179,-84.401772,202541,Blue,
33.778172,-84.401772,202543,Blue,
33.776871,-84.402412,202613,Blue,
33.776161,-84.402451,202623,Blue,
33.776161,-84.402458,202628,Blue,
33.77557,-84.402489,202648,Blue,
33.77557,-84.402512,202658,Blue,
33.775139,-84.402588,202726,Blue,
33.775101,-84.40258,202729,Blue,
33.775082,-84.402611,202821,Blue,
33.775082,-84.402611,202824,Blue,
33.773651,-84.401093,202854,Blue,
33.773411,-84.399246,202924,Blue,
33.773399,-84.399178,202926,Blue,
33.773392,-84.39917,202928,Blue,
33.773392,-84.399178,202943,Blue,
33.773392,-84.399178,202943,Blue,
33.772888,-84.397087,203009,Blue,
33.7729,-84.397087,203011,Blue,
33.772919,-84.397087,203015,Blue,
33.772919,-84.397079,203016,Blue,
33.773232,-84.396973,203027,Blue,
33.773232,-84.396973,203027,Blue,
33.77319,-84.397003,203353,Blue,
33.77319,-84.397003,203423,Blue,
33.77319,-84.397003,203443,Blue,
33.77319,-84.397003,203513,Blue,
33.773201,-84.397003,203658,Blue,
33.773209,-84.397003,203717,Blue,
33.772888,-84.397171,203747,Blue,
33.773399,-84.399063,203811,Blue,
33.773399,-84.399078,203813,Blue,
33.77338,-84.399048,203832,Blue,
33.773369,-84.399063,203837,Blue,
33.77388,-84.401871,203907,Blue,
33.775082,-84.402382,203933,Blue,
33.775082,-84.402382,203935,Blue,
33.775059,-84.402382,204001,Blue,
33.775059,-84.402382,204031,Blue,
33.775059,-84.402382,204033,Blue,
33.775059,-84.402367,204102,Blue,
33.77507,-84.402367,204121,Blue,
33.775398,-84.402519,204138,Blue,
33.77541,-84.402512,204158,Blue,
33.777409,-84.402344,204228,Blue,
33.7784,-84.401039,204258,Blue,
33.778431,-84.400909,204259,Blue,
33.77845,-84.400818,204303,Blue,
33.77845,-84.400818,204328,Blue,
33.778439,-84.40081,204330,Blue,
33.778229,-84.399101,204400,Blue,
33.778141,-84.397362,204427,Blue,
33.778141,-84.397362,204428,Blue,
33.778301,-84.397308,204503,Blue,
33.778191,-84.396408,204533,Blue,
33.777191,-84.395493,204551,Blue,
33.777149,-84.395462,204554,Blue,
33.777069,-84.395531,204613,Blue,
33.777069,-84.395523,204619,Blue,
33.77684,-84.394203,204649,Blue,
33.776829,-84.394119,204654,Blue,
33.776852,-84.394096,204724,Blue,
33.776852,-84.394089,204724,Blue,
33.776852,-84.393921,204731,Blue,
33.77684,-84.393852,204735,Blue,
33.776508,-84.394096,204750,Blue,
33.776581,-84.394043,204802,Blue,
33.776741,-84.393929,204816,Blue,
33.776779,-84.39389,204823,Blue,
33.776779,-84.393829,204830,Blue,
33.776852,-84.393791,204836,Blue,
33.776852,-84.392471,204906,Blue,
33.77684,-84.391747,204918,Blue,
33.776852,-84.391724,204920,Blue,
33.776878,-84.391708,204936,Blue,
33.776878,-84.391678,204951,Blue,
33.776901,-84.390099,205021,Blue,
33.776859,-84.389923,205027,Blue,
33.776981,-84.389893,205123,Blue,
33.776958,-84.389809,205128,Blue,
33.77692,-84.389801,205137,Blue,
33.776958,-84.389717,205141,Blue,
33.776981,-84.389687,205145,Blue,
33.77697,-84.389702,205202,Blue,
33.77697,-84.389679,205208,Blue,
33.777012,-84.38916,205220,Blue,
33.777031,-84.389122,205306,Blue,
33.77697,-84.387711,205327,Blue,
33.776939,-84.387657,205330,Blue,
33.777,-84.387573,205338,Blue,
33.777,-84.387573,205408,Blue,
33.777012,-84.387543,205423,Blue,
33.777382,-84.387177,205441,Blue,
